Id,Address_State,Application_Type,Emp_Length,Emp_Title,Grade,Home_Ownership,Issue_Date,Last_Credit_Pull_Date,Last_Payment_Date,Loan_Status,Next_Payment_Date,Member_Id,Purpose,Sub_Grade,Term,Verification_Status,Annual_Income,Dti,Installment,Int_Rate,Loan_Amount,Total_Acc,Total_Payment
589107,Washington,INDIVIDUAL,6 years,"Paml Pathology Assoc. Medical Labs,Llc",C,RENT,9/10/2021,5/16/2021,7/13/2021,Charged Off,8/13/2021,756799,Debt Consolidation,C1, 60 months,Not Verified,29784,0.1265,417.4,0.1323,18250,15,13768
817580,Ohio,INDIVIDUAL,10+ years,Vitran Express Inc,D,RENT,7/11/2021,2/13/2021,9/12/2021,Charged Off,10/12/2021,1025434,Debt Consolidation,D4, 60 months,Not Verified,43000,0.0901,297.53,0.1689,12000,13,4402
656055,California,INDIVIDUAL,2 years,Prospect Mortgage,D,RENT,1/11/2021,5/16/2021,9/13/2021,Charged Off,10/13/2021,839094,Debt Consolidation,D2, 60 months,Not Verified,58500,0.2049,178.08,0.1491,7500,24,5519
866506,Pennsylvania,INDIVIDUAL,2 years,Legendary Art,D,RENT,9/11/2021,5/16/2021,2/16/2021,Charged Off,3/16/2021,1080024,Debt Consolidation,D3, 60 months,Not Verified,50004,0.1629,368.69,0.1649,15000,21,18435
803056,New York,INDIVIDUAL,2 years,New York City Health And Hospital Corp.,D,RENT,7/11/2021,12/13/2021,12/13/2021,Charged Off,1/13/2022,1008786,Debt Consolidation,D5, 60 months,Not Verified,88000,0.1163,294.5,0.1749,11725,16,7326
717260,Illinois,INDIVIDUAL,4 years,Citi Private Bank,D,RENT,4/11/2021,4/16/2021,8/14/2021,Charged Off,9/14/2021,911326,Debt Consolidation,D4, 60 months,Not Verified,50004,0.2018,403.02,0.1565,16700,22,16760
692431,California,INDIVIDUAL,6 years,Food 4 Less,D,RENT,3/11/2021,10/13/2021,7/13/2021,Charged Off,8/13/2021,883098,Debt Consolidation,D3, 60 months,Not Verified,34000,0.2344,239.38,0.1528,10000,8,6306
580015,Massachusetts,INDIVIDUAL,7 years,Winchester Recreation,D,RENT,9/10/2021,12/14/2021,12/14/2021,Charged Off,1/14/2022,745658,Debt Consolidation,D4, 60 months,Not Verified,21000,0.184,97.17,0.1595,4000,6,4558
777340,California,INDIVIDUAL,7 years,County Of Glenn,D,RENT,6/11/2021,12/15/2021,9/11/2021,Charged Off,10/11/2021,979818,Debt Consolidation,D4, 60 months,Not Verified,50000,0.2196,385.54,0.1689,15550,26,1833
824259,Florida,INDIVIDUAL,< 1 year,Florida Atlantic University,D,RENT,7/11/2021,6/13/2021,2/13/2021,Charged Off,3/13/2021,1032911,Debt Consolidation,D3, 60 months,Not Verified,35000,0.2057,374.84,0.1649,15250,19,7072
519857,Wisconsin,INDIVIDUAL,3 years,Seneca Food Co.,D,RENT,5/10/2021,5/16/2021,2/11/2021,Charged Off,3/11/2021,672037,Debt Consolidation,D2, 60 months,Not Verified,68004,0.1484,171.14,0.1496,7200,17,1365
798961,New York,INDIVIDUAL,6 years,Cumberland Farms,D,RENT,7/11/2021,7/13/2021,3/13/2021,Charged Off,4/13/2021,1004114,Debt Consolidation,D2, 60 months,Not Verified,23004,0.2238,202.41,0.1599,8325,8,4210
823925,New Jersey,INDIVIDUAL,< 1 year,Jp Morgan Chase,D,RENT,7/11/2021,11/15/2021,7/12/2021,Charged Off,8/12/2021,1032527,Debt Consolidation,D4, 60 months,Not Verified,55000,0.2223,396.7,0.1689,16000,30,5166
990527,California,INDIVIDUAL,< 1 year,Krafts,D,RENT,10/11/2021,10/13/2021,6/13/2021,Charged Off,7/13/2021,1215118,Debt Consolidation,D5, 60 months,Not Verified,20004,0.1182,178.71,0.1825,7000,3,3706
725305,California,INDIVIDUAL,1 year,Bartco Lighting,D,RENT,4/11/2021,1/16/2021,7/15/2021,Charged Off,8/15/2021,920530,Debt Consolidation,D4, 60 months,Not Verified,80000,0.1625,241.33,0.1565,10000,36,12680
891913,Connecticut,INDIVIDUAL,3 years,Hartford Hospital,D,RENT,9/11/2021,4/16/2021,7/12/2021,Charged Off,8/12/2021,1108775,Debt Consolidation,D4, 60 months,Not Verified,37000,0.2046,276.83,0.1758,11000,15,2482
609548,North Carolina,INDIVIDUAL,10+ years,Food Lion,D,RENT,11/10/2021,8/12/2021,4/12/2021,Charged Off,5/12/2021,781839,Debt Consolidation,D2, 60 months,Not Verified,85000,0.022,282.09,0.1446,12000,10,4891
571729,Texas,INDIVIDUAL,10+ years,Poly America,D,RENT,8/10/2021,8/11/2021,3/11/2021,Charged Off,4/11/2021,735421,Debt Consolidation,D5, 60 months,Not Verified,69000,0.0602,239.99,0.1632,9800,10,1851
596450,Pennsylvania,INDIVIDUAL,3 years,Campus Apartments,D,RENT,10/10/2021,5/16/2021,3/11/2021,Charged Off,4/11/2021,765671,Debt Consolidation,D5, 60 months,Not Verified,42000,0.242,48.98,0.1632,2000,26,330
755887,New York,INDIVIDUAL,5 years,Rcm Technologies,D,RENT,5/11/2021,4/16/2021,1/13/2021,Charged Off,2/13/2021,955770,Debt Consolidation,D5, 60 months,Not Verified,99840,0.1169,226.06,0.1749,9000,43,8396
845260,Illinois,INDIVIDUAL,6 years,"Wet Seal, Inc.",D,RENT,9/11/2021,3/14/2021,11/13/2021,Charged Off,12/13/2021,1056436,Debt Consolidation,D4, 60 months,Not Verified,34000,0.21,328.52,0.1689,13250,16,9502
714040,Oregon,INDIVIDUAL,3 years,Croisan Ridge Surgery Center,D,RENT,4/11/2021,5/16/2021,12/12/2021,Charged Off,1/12/2022,907371,Debt Consolidation,D4, 60 months,Not Verified,30000,0.1584,361.99,0.1565,15000,27,7238
558608,Louisiana,INDIVIDUAL,5 years,Hhkc,D,RENT,8/10/2021,8/14/2021,3/14/2021,Charged Off,4/14/2021,719072,Debt Consolidation,D3, 60 months,Not Verified,16008,0.1079,57.83,0.1558,2400,19,2606
613010,California,INDIVIDUAL,1 year,Western Badge And Trophy,E,RENT,11/10/2021,5/16/2021,2/14/2021,Charged Off,3/14/2021,785999,Debt Consolidation,E1, 60 months,Not Verified,36000,0.1978,102.03,0.1595,4200,11,5150
583200,Michigan,INDIVIDUAL,3 years,Autumnwood Of Livonia,E,RENT,10/10/2021,6/14/2021,1/14/2021,Charged Off,2/14/2021,749435,Debt Consolidation,E4, 60 months,Not Verified,26000,0.1191,238.9,0.1706,9600,6,9715
585502,Virginia,INDIVIDUAL,5 years,Microfinance International,E,RENT,10/10/2021,2/12/2021,9/11/2021,Charged Off,10/11/2021,752269,Debt Consolidation,E1, 60 months,Not Verified,60000,0.166,392.93,0.1645,16000,11,4949
742570,Oregon,INDIVIDUAL,5 years,Sp Newsprint Co.,E,RENT,5/11/2021,2/14/2021,9/13/2021,Charged Off,10/13/2021,940665,Debt Consolidation,E2, 60 months,Not Verified,60000,0.2194,204.85,0.1839,8000,19,6466
725458,California,INDIVIDUAL,5 years,Assurant Specialty Property,E,RENT,4/11/2021,8/12/2021,4/12/2021,Charged Off,5/12/2021,920702,Debt Consolidation,E3, 60 months,Not Verified,39150,0.1389,199.43,0.1714,8000,10,2430
875113,Alabama,INDIVIDUAL,6 years,City Of Jacksonville,E,RENT,9/11/2021,5/16/2021,8/13/2021,Charged Off,9/13/2021,1089608,Debt Consolidation,E3, 60 months,Not Verified,30000,0.18,309.91,0.1879,12000,30,6816
751876,Florida,INDIVIDUAL,8 years,Publix Supermarkets,E,RENT,5/11/2021,12/14/2021,11/14/2021,Charged Off,12/14/2021,951394,Debt Consolidation,E2, 60 months,Not Verified,43000,0.1669,245.82,0.1839,9600,8,9913
754651,Florida,INDIVIDUAL,1 year,Ihop,E,RENT,5/11/2021,12/12/2021,7/12/2021,Charged Off,8/12/2021,954390,Debt Consolidation,E4, 60 months,Not Verified,28800,0.2317,150.08,0.1929,5750,9,2374
1020400,Oregon,INDIVIDUAL,1 year,Wells Fargo,E,RENT,11/11/2021,5/16/2021,3/16/2021,Charged Off,4/16/2021,1249172,Debt Consolidation,E4, 60 months,Not Verified,32712,0.215,211.56,0.1991,8000,18,9934
859997,District of Columbia,INDIVIDUAL,10+ years,"Abramson & Associates, Llc",E,RENT,8/11/2021,2/13/2021,8/12/2021,Charged Off,9/12/2021,1072832,Debt Consolidation,E5, 60 months,Not Verified,32000,0.1508,355.35,0.1969,13500,7,4590
867618,Pennsylvania,INDIVIDUAL,2 years,State Farm Insurance,E,RENT,9/11/2021,5/12/2021,12/11/2021,Charged Off,1/11/2022,1081230,Debt Consolidation,E4, 60 months,Not Verified,71000,0.0468,104.41,0.1929,4000,11,538
805015,Florida,INDIVIDUAL,5 years,Orange Lake Cc And Resort,E,RENT,8/11/2021,3/13/2021,10/12/2021,Charged Off,11/12/2021,1010970,Debt Consolidation,E4, 60 months,Not Verified,29004,0.1125,167.05,0.1929,6400,6,2642
600650,California,INDIVIDUAL,4 years,J.R. Electric,E,RENT,10/10/2021,8/15/2021,3/15/2021,Charged Off,4/15/2021,770891,Debt Consolidation,E4, 60 months,Not Verified,26500,0,124.43,0.1706,5000,4,6657
707938,Florida,INDIVIDUAL,6 years,Sourthern Garden,E,RENT,3/11/2021,3/13/2021,10/12/2021,Charged Off,11/12/2021,900343,Debt Consolidation,E1, 60 months,Not Verified,53000,0.1071,245.32,0.164,10000,19,4863
586145,New York,INDIVIDUAL,1 year,Ddi,E,RENT,9/10/2021,5/16/2021,1/11/2021,Charged Off,2/11/2021,753044,Debt Consolidation,E2, 60 months,Not Verified,54000,0.134,297.08,0.1682,12000,10,889
610557,Texas,INDIVIDUAL,2 years,Corpus Christi Army Depot/ Us Dod,E,RENT,11/10/2021,12/12/2021,7/12/2021,Charged Off,8/12/2021,782987,Debt Consolidation,E2, 60 months,Not Verified,63000,0.1952,293.87,0.1632,12000,31,6394
602431,New Jersey,INDIVIDUAL,2 years,Rosenberg Kolb Architects,E,RENT,10/10/2021,6/14/2021,3/14/2021,Charged Off,4/14/2021,772972,Debt Consolidation,E3, 60 months,Not Verified,42504,0.1434,246.87,0.1669,10000,19,11101
951028,Arizona,INDIVIDUAL,4 years,Mckesson Corp,E,RENT,10/11/2021,5/14/2021,12/13/2021,Charged Off,1/13/2022,1171779,Debt Consolidation,E1, 60 months,Not Verified,82000,0.1127,308.92,0.1864,12000,16,9187
541894,California,INDIVIDUAL,4 years,Anajet Inc,E,RENT,7/10/2021,2/14/2021,9/13/2021,Charged Off,10/13/2021,699377,Debt Consolidation,E4, 60 months,Not Verified,42000,0.0114,60.38,0.1756,2400,3,2446
752016,North Carolina,INDIVIDUAL,5 years,Mmi Products,E,RENT,5/11/2021,12/13/2021,7/13/2021,Charged Off,8/13/2021,951548,Debt Consolidation,E1, 60 months,Not Verified,38400,0.1134,228.5,0.1799,9000,20,6093
694727,Massachusetts,INDIVIDUAL,6 years,Boston College,E,RENT,3/11/2021,2/14/2021,9/13/2021,Charged Off,10/13/2021,885689,Debt Consolidation,E1, 60 months,Not Verified,34000,0.2488,171.72,0.164,7000,13,5778
1035062,Virginia,INDIVIDUAL,3 years,Harris Corporation,E,RENT,12/11/2021,10/13/2021,6/13/2021,Charged Off,7/13/2021,1264673,Debt Consolidation,E2, 60 months,Not Verified,78050,0.1684,441.28,0.1903,17000,42,13560
587135,Florida,INDIVIDUAL,1 year,Me Day Spa,F,RENT,1/11/2021,7/13/2021,3/13/2021,Charged Off,4/13/2021,754241,Debt Consolidation,F2, 60 months,Not Verified,49000,0.0235,178.41,0.1817,7000,4,4629
550956,New York,INDIVIDUAL,10+ years,Urs,F,RENT,7/10/2021,6/14/2021,3/13/2021,Charged Off,4/13/2021,710110,Debt Consolidation,F5, 60 months,Not Verified,21600,0.0444,184.65,0.1979,7000,4,5803
1034612,Maryland,INDIVIDUAL,10+ years,Social Security Administration,F,RENT,12/11/2021,5/16/2021,5/13/2021,Charged Off,6/13/2021,1264200,Debt Consolidation,F1, 60 months,Not Verified,56791,0.1411,507.45,0.2089,18800,20,8625
535285,Louisiana,INDIVIDUAL,10+ years,Us Army,F,RENT,6/10/2021,3/12/2021,1/12/2021,Charged Off,2/12/2021,691693,Debt Consolidation,F1, 60 months,Not Verified,26400,0.1695,159.74,0.183,6250,7,3326
524447,California,INDIVIDUAL,3 years,Defense And Confirmation Project,F,RENT,6/10/2021,5/16/2021,12/13/2021,Charged Off,1/13/2022,678554,Debt Consolidation,F3, 60 months,Not Verified,60204,0.1868,623.11,0.1904,24000,16,24612
978549,Texas,INDIVIDUAL,2 years,Heb Grocery,F,RENT,11/11/2021,8/12/2021,4/12/2021,Charged Off,5/12/2021,1201594,Debt Consolidation,F2, 60 months,Not Verified,18000,0.1887,149.67,0.2128,5500,4,931
610101,Hawaii,INDIVIDUAL,8 years,Us Army,F,RENT,11/10/2021,5/16/2021,5/14/2021,Charged Off,6/14/2021,782481,Debt Consolidation,F5, 60 months,Not Verified,72396,0.1246,522.01,0.1929,20000,19,24817
842083,New Jersey,INDIVIDUAL,3 years,Medco,G,RENT,8/11/2021,2/15/2021,9/14/2021,Charged Off,10/14/2021,1052700,Debt Consolidation,G5, 60 months,Not Verified,40000,0.1542,389.45,0.2359,13650,35,15463
782531,North Carolina,INDIVIDUAL,2 years,Unknown,F,RENT,6/11/2021,3/12/2021,10/11/2021,Charged Off,11/11/2021,985527,Debt Consolidation,F4, 60 months,Not Verified,60000,0.18,370.79,0.2264,18000,32,2056
605061,Colorado,INDIVIDUAL,10+ years,Colorado Education Association,C,MORTGAGE,10/10/2021,5/16/2021,5/12/2021,Charged Off,6/12/2021,776213,Debt Consolidation,C2, 60 months,Not Verified,61000,0.1554,119.54,0.1261,5300,23,1569
574344,Arizona,INDIVIDUAL,10+ years,"Sombra Homes, Inc",C,MORTGAGE,9/10/2021,5/16/2021,2/13/2021,Charged Off,3/13/2021,738832,Debt Consolidation,C3, 60 months,Not Verified,36400,0.2202,215.14,0.1398,9250,37,6238
859762,Georgia,INDIVIDUAL,7 years,"The Kaufmann Clinic, Inc",C,MORTGAGE,9/11/2021,5/16/2021,6/13/2021,Charged Off,7/13/2021,1072477,Debt Consolidation,C4, 60 months,Not Verified,55000,0.1665,322.05,0.1479,13600,26,6755
788280,Florida,INDIVIDUAL,< 1 year,Palm Beach Gardens Medical Center,D,MORTGAGE,6/11/2021,5/16/2021,5/12/2021,Charged Off,6/12/2021,991953,Debt Consolidation,D5, 60 months,Not Verified,105000,0.0423,307.06,0.1749,12225,21,6932
815104,Maryland,INDIVIDUAL,3 years,Chesapeake Property Cons,D,MORTGAGE,7/11/2021,2/12/2021,10/11/2021,Charged Off,11/11/2021,1022702,Debt Consolidation,D2, 60 months,Not Verified,118000,0.1979,364.7,0.1599,15000,20,1389
531027,California,INDIVIDUAL,4 years,Perpetual Digital Solutions,D,MORTGAGE,6/10/2021,5/16/2021,9/10/2021,Charged Off,10/10/2021,686598,Debt Consolidation,D5, 60 months,Not Verified,90000,0.2192,440.8,0.1632,18000,44,881
561407,Washington,INDIVIDUAL,5 years,Continuant,D,MORTGAGE,8/10/2021,5/16/2021,12/12/2021,Charged Off,1/12/2022,722509,Debt Consolidation,D3, 60 months,Not Verified,65129,0.1286,385.53,0.1558,16000,24,10408
524114,Georgia,INDIVIDUAL,9 years,Spacenet Inc.,D,MORTGAGE,6/10/2021,5/16/2021,5/12/2021,Charged Off,6/12/2021,678164,Debt Consolidation,D2, 60 months,Not Verified,90000,0.1155,287.41,0.1521,18000,23,6610
801277,Illinois,INDIVIDUAL,10+ years,Navistar Financial Corporation,D,MORTGAGE,7/11/2021,5/16/2021,10/12/2021,Charged Off,11/12/2021,1006833,Debt Consolidation,D4, 60 months,Not Verified,59750,0.2065,201.45,0.1689,8125,34,2104
755817,New York,INDIVIDUAL,9 years,Medbest,D,MORTGAGE,5/11/2021,4/16/2021,5/14/2021,Charged Off,6/14/2021,955696,Debt Consolidation,D3, 60 months,Not Verified,28332,0.194,122.9,0.1649,5000,20,7246
763883,Arizona,INDIVIDUAL,10+ years,United States Postal Service,E,MORTGAGE,5/11/2021,5/16/2021,2/12/2021,Charged Off,3/12/2021,964547,Debt Consolidation,E3, 60 months,Not Verified,52000,0.147,439.03,0.1879,17000,23,3529
654859,California,INDIVIDUAL,7 years,Cpc Logistics/Tire Products,F,MORTGAGE,1/11/2021,5/16/2021,12/12/2021,Charged Off,1/12/2022,837447,Debt Consolidation,F4, 60 months,Not Verified,65000,0.0665,261.4,0.1936,10000,11,5401
653939,Illinois,INDIVIDUAL,7 years,Chicago Housing Authority,F,MORTGAGE,1/11/2021,5/16/2021,7/15/2021,Charged Off,8/15/2021,836320,Debt Consolidation,F1, 60 months,Not Verified,60000,0.1834,306.36,0.1825,12000,40,16243
419640,Virginia,INDIVIDUAL,2 years,Evergreen,D,OTHER,6/11/2021,5/16/2021,7/15/2021,Charged Off,8/15/2021,492484,Debt Consolidation,D3, 60 months,Not Verified,32000,0.1793,282.05,0.1649,16000,18,13820
891753,Massachusetts,INDIVIDUAL,7 years,Homemax Realestate,C,OWN,9/11/2021,4/16/2021,12/15/2021,Charged Off,1/15/2022,1108605,Debt Consolidation,C1, 60 months,Not Verified,60000,0.0882,340.47,0.1349,14800,11,17004
1037138,New Jersey,INDIVIDUAL,5 years,Taurus Display Corporation,B,RENT,12/11/2021,5/16/2021,7/12/2021,Charged Off,8/12/2021,1267030,Debt Consolidation,B5, 60 months,Not Verified,60000,0.0468,338.93,0.1269,15000,13,2366
675591,New York,INDIVIDUAL,10+ years,Regent Sports Co.,C,RENT,2/11/2021,4/16/2021,12/11/2021,Charged Off,1/11/2022,863405,Debt Consolidation,C4, 60 months,Not Verified,49000,0.2496,277.98,0.138,12000,35,2501
555232,Virginia,INDIVIDUAL,10+ years,Scott E Bittler,D,RENT,7/10/2021,5/16/2021,1/11/2021,Charged Off,2/11/2021,715101,Debt Consolidation,D2, 60 months,Not Verified,32000,0.2093,167.31,0.1521,7000,21,834
624787,Colorado,INDIVIDUAL,7 years,Holland & Hart,E,RENT,1/11/2021,5/16/2021,9/13/2021,Charged Off,10/13/2021,800729,Debt Consolidation,E1, 60 months,Not Verified,58480,0.1927,490.63,0.164,20000,29,14718
677055,Kentucky,INDIVIDUAL,7 years,Bluegrass-Oakwood,E,RENT,2/11/2021,5/16/2021,5/12/2021,Charged Off,6/12/2021,865106,Debt Consolidation,E1, 60 months,Not Verified,74500,0.2485,382.69,0.164,15600,45,2248
608575,Ohio,INDIVIDUAL,10+ years,Uhhs Conneaut Medical Center,A,MORTGAGE,11/10/2021,5/16/2021,7/15/2021,Fully Paid,8/15/2021,780680,Debt Consolidation,A2, 60 months,Not Verified,65000,0.1828,144.27,0.0579,12000,50,8651
603126,New York,INDIVIDUAL,10+ years,Olean Boces,A,MORTGAGE,10/10/2021,11/15/2021,11/15/2021,Fully Paid,12/15/2021,773897,Debt Consolidation,A3, 60 months,Not Verified,60000,0.1872,242.65,0.0617,12500,20,14559
879175,Georgia,INDIVIDUAL,10+ years,Rbm Of Atlanta,A,MORTGAGE,9/11/2021,2/16/2021,1/16/2021,Fully Paid,2/16/2021,614884,Debt Consolidation,A4, 60 months,Not Verified,62000,0.0408,303.43,0.079,15000,12,18148
888534,Michigan,INDIVIDUAL,10+ years,Valassis Communications,A,MORTGAGE,10/11/2021,5/16/2021,8/13/2021,Fully Paid,9/13/2021,1104976,Debt Consolidation,A4, 60 months,Not Verified,80000,0.0821,333.78,0.079,16500,18,18532
882237,New York,INDIVIDUAL,10+ years,Angiodynamics,A,MORTGAGE,9/11/2021,4/16/2021,11/15/2021,Fully Paid,12/15/2021,1097411,Debt Consolidation,A4, 60 months,Not Verified,75000,0.0779,303.43,0.079,15000,26,18079
743569,Oklahoma,INDIVIDUAL,10+ years,Human Skills & Resources,A,MORTGAGE,5/11/2021,5/16/2021,5/16/2021,Fully Paid,6/16/2021,941850,Debt Consolidation,A5, 60 months,Not Verified,40000,0.1014,246.15,0.0849,12000,26,14768
511935,Arizona,INDIVIDUAL,10+ years,Avnet,A,MORTGAGE,5/10/2021,11/15/2021,3/15/2021,Fully Paid,4/15/2021,661337,Debt Consolidation,A5, 60 months,Not Verified,66000,0.122,88.97,0.0788,4400,41,5336
833722,New Mexico,INDIVIDUAL,10+ years,Raton Natural Gas Co.,A,MORTGAGE,8/11/2021,5/16/2021,2/16/2021,Fully Paid,3/16/2021,1043420,Debt Consolidation,A5, 60 months,Not Verified,53004,0.2597,164.1,0.0849,8000,53,9825
602067,Oklahoma,INDIVIDUAL,3 years,Autodriveaway,A,MORTGAGE,10/10/2021,9/13/2021,9/13/2021,Fully Paid,10/13/2021,772520,Debt Consolidation,A3, 60 months,Not Verified,40000,0.1308,186.36,0.0617,9600,21,10861
520784,Florida,INDIVIDUAL,4 years,Nationshealth,A,MORTGAGE,5/10/2021,10/13/2021,10/13/2021,Fully Paid,11/13/2021,673301,Debt Consolidation,A2, 60 months,Not Verified,39000,0.1658,147.67,0.0676,7500,23,8693
1011990,Louisiana,INDIVIDUAL,4 years,Galliano Marine Services,A,MORTGAGE,11/11/2021,4/16/2021,4/16/2021,Fully Paid,5/16/2021,1238902,Debt Consolidation,A5, 60 months,Not Verified,65000,0.1194,289.94,0.089,14000,18,17339
876604,California,INDIVIDUAL,4 years,St Francis Medical Center,A,MORTGAGE,9/11/2021,5/16/2021,4/16/2021,Fully Paid,5/16/2021,1091208,Debt Consolidation,A5, 60 months,Not Verified,108000,0.0989,287.17,0.0849,14000,37,17204
601103,Virginia,INDIVIDUAL,5 years,Wachovia / Wells Fargo,A,MORTGAGE,10/10/2021,5/16/2021,11/15/2021,Fully Paid,12/15/2021,771377,Debt Consolidation,A3, 60 months,Not Verified,74560,0.1836,232.95,0.0617,12000,39,13977
517426,Florida,INDIVIDUAL,6 years,Progressive,A,MORTGAGE,5/10/2021,5/16/2021,4/13/2021,Fully Paid,5/13/2021,668703,Debt Consolidation,A4, 60 months,Not Verified,26845,0.0845,140.3,0.0751,7000,19,8052
986278,Delaware,INDIVIDUAL,6 years,The Whiting-Turner Contracting Co.,A,MORTGAGE,10/11/2021,5/16/2021,12/11/2021,Fully Paid,1/11/2022,1210191,Debt Consolidation,A4, 60 months,Not Verified,80000,0.0188,242.75,0.079,12000,20,12080
521339,South Carolina,INDIVIDUAL,6 years,Allendale Iga,A,MORTGAGE,6/10/2021,1/15/2021,12/14/2021,Fully Paid,1/14/2022,674153,Debt Consolidation,A5, 60 months,Not Verified,36000,0.246,147.1,0.0788,12000,20,8806
696826,Washington,INDIVIDUAL,6 years,R&R Retail Meats,A,MORTGAGE,3/11/2021,5/16/2021,5/15/2021,Fully Paid,6/15/2021,888031,Debt Consolidation,A5, 60 months,Not Verified,60000,0.099,140.8,0.0766,7000,16,8398
519771,Ohio,INDIVIDUAL,7 years,Canton Sterlized Wiping Cloth,A,MORTGAGE,5/10/2021,8/15/2021,6/15/2021,Fully Paid,7/15/2021,671924,Debt Consolidation,A2, 60 months,Not Verified,18000,0.2107,141.76,0.0676,7200,25,8505
1009315,California,INDIVIDUAL,7 years,Los Angeles Sheriff Dept.,A,MORTGAGE,11/11/2021,3/15/2021,3/15/2021,Fully Paid,4/15/2021,1236059,Debt Consolidation,A5, 60 months,Not Verified,72000,0.2182,119.09,0.089,5750,22,6977
850240,Arizona,INDIVIDUAL,8 years,Casino Az,A,MORTGAGE,8/11/2021,3/16/2021,1/13/2021,Fully Paid,2/13/2021,1062048,Debt Consolidation,A4, 60 months,Not Verified,85000,0.1045,320.54,0.0749,16000,27,17421
1014247,Virginia,INDIVIDUAL,8 years,Clean Harbors,A,MORTGAGE,11/11/2021,3/16/2021,10/12/2021,Fully Paid,11/12/2021,1241613,Debt Consolidation,A5, 60 months,Not Verified,50000,0.1836,214.87,0.089,10375,25,11164
985220,Ohio,INDIVIDUAL,3 years,"Ffr-Dsi, Inc",A,MORTGAGE,10/11/2021,5/16/2021,6/15/2021,Fully Paid,7/15/2021,1208708,Debt Consolidation,A5, 60 months,Not Verified,100000,0.122,248.52,0.089,12000,49,14683
618627,Wisconsin,INDIVIDUAL,10+ years,Pactiv,A,MORTGAGE,11/10/2021,12/15/2021,12/15/2021,Fully Paid,1/15/2022,781543,Debt Consolidation,A2, 60 months,Not Verified,50000,0.2213,230.83,0.0579,12000,30,13849
607039,California,INDIVIDUAL,10+ years,"Dynacraft Bsc, Inc.",A,MORTGAGE,11/10/2021,12/15/2021,11/15/2021,Fully Paid,12/15/2021,778758,Debt Consolidation,A3, 60 months,Not Verified,80000,0.1369,134.92,0.0617,10750,27,8095
597703,Oklahoma,INDIVIDUAL,10+ years,State Farm Insurance Companies,A,MORTGAGE,11/10/2021,8/11/2021,8/11/2021,Fully Paid,9/11/2021,767177,Debt Consolidation,A4, 60 months,Not Verified,72000,0.1787,141.02,0.0654,7200,59,7533
521207,Missouri,INDIVIDUAL,10+ years,General Council Of The Assemblies Of God,A,MORTGAGE,6/10/2021,12/15/2021,4/14/2021,Fully Paid,5/14/2021,511764,Debt Consolidation,A5, 60 months,Not Verified,47342,0.1313,129.91,0.0788,10000,16,7708
520061,New Jersey,INDIVIDUAL,8 years,Jp Morgan Chase,A,MORTGAGE,5/10/2021,2/15/2021,2/15/2021,Fully Paid,3/15/2021,672292,Debt Consolidation,A4, 60 months,Not Verified,60204,0.1324,150.33,0.0751,7500,20,9013
519621,Florida,INDIVIDUAL,8 years,Palm Garden Port St. Lucie,A,MORTGAGE,5/10/2021,5/15/2021,6/15/2021,Fully Paid,7/15/2021,671733,Debt Consolidation,A5, 60 months,Not Verified,78000,0.1368,188.04,0.0788,15000,34,11282
607565,Nevada,INDIVIDUAL,3 years,Hcs Electrical,A,MORTGAGE,11/10/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,779403,Debt Consolidation,A5, 60 months,Not Verified,45000,0.0912,130.91,0.0691,11000,26,7688
517783,Illinois,INDIVIDUAL,5 years,City Of Chicago,A,MORTGAGE,5/10/2021,4/15/2021,4/15/2021,Fully Paid,5/15/2021,669217,Debt Consolidation,A3, 60 months,Not Verified,120000,0.0922,122.69,0.0714,10000,23,7359
